,CAF-62T_TPM,CAF-97T_TPM,CAF_73T_TPM,CAF_98T_TPM
107986092,0,0,0,0
107986093,0,0,0,0
107986094,0,0,0,0
107986095,0,0,0,0
107986096,0,0,0,0
107986097,0,0,0,0
107986098,0,0,0,0
107986099,0,0,0,0
107986100,0,0.06296,0.367782,0.411672
107986101,0,0,0.011107,0.02069
107986103,0,0,0,0
107986104,1.1718,0,0,0.416337
107986105,0,0,0,0
107986106,0,0,0,0
107986107,0,0,0,0
107986108,0.552504,0.289816,0.187862,0.210742
107986109,0.08938,0,0,0
107986110,0.13462,0,0.175614,0.091017
107986112,0,0,0,0
107986113,0.680774,0.285613,0.16518,0.377694
107986114,1.495318,0.221519,0.628134,1.378063
107986115,0,0,0,0.143549
107986116,0,0,0,0
107986118,0,0,0,0
107986119,2.009862,1.315059,1.254686,1.914937
107986120,0.044825,0,0,0
107986121,0,0.164449,0.068936,0.275685
107986123,0,0,0,0
107986124,0.066213,0,0.025593,0.090857
107986125,0,0,0,0
107986126,0,0,0,0
107986127,0.123492,0.192397,0.451085,0.078292
107986129,0,0,0,0
107986131,0.213496,0,0,0
107986133,0,0,0,0
107986135,0,0,0,0
107986136,0,0,0.004956,0
107986138,0,0,0,0
107986140,0,0,0,0
107986141,0,0,0,0
107986142,0.123568,0,0.058065,0
107986147,0,0,0,0
107986148,0.243664,0.235949,0.15186,0.10585
107986149,0,0,0,0
107986150,0,0,0,0
107986151,0,0,0,0
107986152,0,0.001455,0,0.000209
107986153,0.700471,0.957737,1.050471,0.773347
107986154,0,0,0,0
107986155,0,0,0,0
107986156,0,0,0,0
107986157,0.203422,0.115591,0.537076,0.561493
107986160,0.136396,0.011292,0.237801,0.152259
107986161,0.055084,0,0.011957,0.069501
107986162,0,0.260206,0.169447,0.384854
107986163,0.298193,1.036251,1.070375,1.16153
107986164,0,0,0,0
107986165,0.170765,0,0.200826,0.124679
107986166,0,0,0,0
107986167,0,0,0,0
107986168,0,0,0,0
107986169,0,0,0,0
107986171,0,0.062161,0,0
107986172,0,0,0,0
107986173,0,0,0,0
107986174,0,0,0,0.026336
107986175,0.135389,0.177714,0.236758,0.120852
107986176,0.320702,0.161751,0.096238,0.010311
107986177,0,0,0,0
107986178,0,0,0,0
107986179,0,0,0,0
107986180,0,0,0,0
107986181,0,0,0,0
107986182,0.152194,0.252434,0.079561,0.155424
107986183,0,0,0,0
107986184,0,0,0,0
107986185,0.304326,0,0.223478,0.067439
107986186,0,0,0,0
107986187,0.140874,0.124137,0.270706,0.407395
107986188,0.22833,0.078417,0.070551,0.065782
107986189,0,0,0,0
107986190,0,0,0,0
107986192,0.776702,1.071397,0.374825,0.62167
107986193,0,0.142243,0.116057,0.038909
107986194,0,0,0,0
107986195,0.178604,0.047955,0.090776,0.047907
107986196,0.585366,0.234794,0.841585,0.23042
107986197,0,0,0,0
107986198,0,0,0.07657,0
107986199,0,0,0,0
107986200,0,0.152932,0,0
107986201,0,0,0,0
107986202,0.133005,0.077472,0,0.03698
107986203,0,0,0,0
107986204,0,0,0,0
107986205,0,0,0,0
107986206,0.592144,0.484918,0.59723,0.395108
107986207,0,0,0,0
107986208,0,0,0,0
107986209,0.460447,0.578248,0.818345,2.004552
107986211,0.715606,1.179575,0.682549,0.649582
107986214,0,0,0,0
107986215,0,0,0.016438,0
107986217,0,0.055211,0,0
107986218,0,0,0,0
107986219,0.25709,0,0,0.259054
107986220,0,0,0,0
107986221,0,0,0,0
107986222,0,0,0,0
107986223,0,0,0,0
107986224,0,0,0,0
107986225,0,0,0,0
107986226,0,0,0,0
107986228,0,0,0,0
107986229,0,0,0.450858,0
107986230,0,0,0,0
107986231,0,0,0,0
107986232,0,0,0,0
107986233,0,0,0,0
107986234,0,0,0,0
107986235,0,0,0,0
107986236,0,0,0,0
107986237,0,0,0,0
107986238,0,0,0,0
107986239,0.096206,0,0,0
107986240,0,0,0,0
107986241,0,0,0,0
107986244,0,0,0.05062,0.425254
107986245,0,0,0,0
107986246,1.309793,1.496527,1.522539,0.720103
107986249,0.443187,0.064198,0,0.056017
107986250,0.758553,0.818831,0.741787,0.366156
107986251,0,0.056344,0.018256,0.009281
107986252,0,0,0,0
107986253,0,0,0.049112,0
107986254,0,0.039347,0,0.038447
107986256,0,0,0,0
107986257,0,0.001723,0,0
107986258,0,0,0,0
107986260,0.038297,0,0,0
107986261,0,0,0,0
107986262,0,0,0,0
107986263,0,0,0,0
107986264,0,0,0,0
107986265,0,0,0.215893,0.054744
107986266,0,0,0,0
107986268,0.144284,0,0.074889,0
107986269,0,0,0,0
107986270,0,0,0,0
107986271,0,0,0,0
107986272,0,0,0,0
107986273,0.010959,0.025155,0.041916,0.053744
107986275,0,0,0,0.011688
107986276,0,0,0,0
107986277,0,0,0,0
107986278,0.150114,0,0.107792,0.143919
107986279,0,0,0,0
107986281,0,0,0,0
107986283,0,0,0,0
107986284,0.036067,0,0.148051,0
107986285,0.163815,0.033263,0,0.188234
107986286,0,0,0,0
107986287,0,0,0,0
107986289,0,0,0,0
107986290,0.059497,0.060758,0.154611,0.09553
107986291,0,0,0,0
107986292,0,0,0.122233,0
107986293,0.187664,0.033211,0.366476,0.061331
107986294,0,0,0,0
107986295,0,0,0,0
107986297,0,0,0,0
107986298,0.092402,0.064966,0,0.038092
107986299,0,0,0,0
107986300,0,0,0,0
107986302,0.319741,0.168734,0.043072,0.221229
107986303,0.069436,0.370819,0.241927,0.155211
107986304,0.174065,0.070923,0.045685,0.108585
107986305,1.518489,0.223274,0.369328,0.517496
107986306,0,0,0,0
107986307,0,0,0,0
107986309,0,0,0,0
107986310,0,0,0,0
107986311,0,0,0,0
107986312,0,0,0,0
107986313,0,0,0,0
107986314,0,0,0,0
107986315,0,0,0,0
107986317,0.013031,0,0.022907,0
107986319,0,0,0,0
107986320,0,0,0,0
107986321,0,0,0.032641,0
107986322,0,0,0,0
107986324,0,0,0,0
107986325,0,0.114113,0,0
107986326,0,0,0,0
107986327,0,0,0,0
107986328,0,0,0,0
107986329,0,0,0,0
107986330,0,0,0,0
107986332,0,0,0.117561,0
107986333,0,0,0,0
107986334,0.126191,0.121405,0.574568,0.733538
107986335,0,0,0,0
107986336,0,0,0,0
107986337,0.629268,0.981173,0,0.2809
107986338,0,0,0,0
107986343,0,0,0,0
107986345,0.011018,0,0.026604,0
107986346,0.119679,0,0,0.027658
107986347,0,0,0,0
107986348,0,0,0.017806,0
107986350,0.022212,0.003473,0,0.016076
107986355,0,0.191501,0,0
107986356,0,0.277519,0,0
107986357,0,0.012244,0,0
107986358,0.006676,0.019972,0,0
107986359,0,0,0.055302,0
107986360,0.413498,0,0.346543,0.204973
107986361,0.067457,0.037879,0.036919,0.047941
107986362,0,0,0,0
107986363,0.063972,0.084812,0.094026,0.070788
107986364,0.019292,0.043479,0.043758,0.017725
107986365,0,0.013411,0,0.061091
107986366,0,0,0,0
107986367,0,0,0,0
107986368,0,0,0,0
107986369,0,0,0,0.027789
107986370,0,0,0,0
107986371,0,0,0,0
107986372,0,0,0,0
107986373,0,0,0,0
107986374,0,0,0,0
107986375,0,0,0,0
107986376,0,0,0,0
107986377,0,0,0,0
107986378,0,0,0,0.06334
107986379,0,0,0,0
107986380,1.449519,0.287146,0.245471,0.300232
107986381,0,0,0,0
107986382,1.368865,0,0,0.342517
107986383,0,0.10502,0,0.074507
107986384,0,0,0,0
107986385,0,0,0,0
107986386,0,0,0,0
107986387,0,0,0,0
107986388,0,0,0,0
107986389,0,0,0,0
107986391,0,0,0,0
107986392,0,0,0,0
107986394,0,0,0,0
107986395,0,0,0,0
107986396,0,0,0,0
107986397,0,0,0,0
107986398,0,0,0,0
107986399,0,0,0,0
107986400,0,0,0,0
107986401,0,0.104907,0.041538,0
107986402,0,0,0,0
107986403,0,0,0,0
107986405,0,0,0,0
107986406,0,0,0.051676,0
107986407,0,0,0,0
107986408,0.091488,0,0.113045,0.127052
107986409,0,0,0,0
107986410,0,0,0.040326,0
107986411,1.331785,0.860262,1.389322,1.337298
107986412,0.025667,0.034208,0,0
107986413,0,0,0.042054,0
107986414,0.660873,0.118626,0.175375,0.483181
107986415,0,0,0,0
107986416,0,0,0,0
107986418,0,0,0,0
107986419,0,0,0,0
107986420,0,0,0,0
107986421,0,0.018112,0.020226,0
107986422,0.045667,0.048556,0,0.023464
107986423,0,0,0,0
107986424,0,0.053083,0.041444,0.044373
107986426,0,0,0,0
107986427,0,0,0,0
107986428,0.099616,0.052983,0.027267,0.046847
107986430,0,0,0,0
107986431,0,0,0,0
107986432,0,0.053114,0.228507,0.087661
107986433,0,0,0,0
107986434,0,0,0.008313,0
107986435,0,0,0,0
107986436,0.287758,0,0.034122,0
107986437,0,0,0,0
107986438,0,0,0,0
107986439,0,0,0,0
107986440,0.205796,0,0,0
107986441,0,0,0,0
107986443,0,0,0,0
107986444,0.113709,0,0.074067,0
107986445,0.021141,0,0,0
107986446,0,0,0,0
107986447,0.342315,0.88514,0.915802,0.161922
107986448,0,0,0,0
107986449,0,0,0,0
107986450,0,0,0,0.043179
107986451,0.39791,0.908504,0.904055,0.72479
107986452,0,0,0,0
107986453,0,0,0,0
107986454,0.153318,0.056881,0,0.024801
107986455,0,0.084352,0.033481,0.068088
107986457,0,0,0,0
107986458,0.032758,0,0,0.07647
107986459,0,0,0,0.124459
107986461,0,0,0,0
107986462,0,0,0,0
107986463,0,0,0,0
107986464,0,0,0,0
107986465,0.080634,0.224282,0.323009,0.24713
107986466,0,0,0,0
107986467,8.814094,23.218208,2.273351,4.849811
107986468,0,0,0,0.055953
107986469,0,0,0,0
107986470,0,0,0,0
107986472,0,0,0,0
107986473,0,0,0,0
107986474,0,0,0,0
107986475,0,0,0,0
107986476,0,0.0307,0.018594,0.00943
107986477,0.407381,0.208218,0.509913,0.537885
107986478,0,0,0,0
107986479,0,0,0,0
107986480,0,0,0,0
107986482,0,0,0,0
107986483,0,0,0,0
107986484,0,0,0,0
107986485,0,0,0,0.002641
107986486,0,0,0,0
107986487,0,0,0,0
107986488,0.092811,0.164445,0.056752,0.095418
107986489,0,0.235198,0,0
107986490,0,0,0,0
107986491,0,0,0,0
107986492,0,0,0,0
107986493,0,0,0,0
107986494,0.071622,0.463105,0,0.11321
107986495,0.055953,0,0.399003,0.522579
107986496,0.072145,0.135182,0.050918,0
107986512,0,0,0,0
107986513,0.029594,0,0.007045,0.016926
107986514,0,0,0,0
107986515,0.046702,0.048825,0.016414,0.062299
107986516,0,0,0.088483,0
107986517,0.178197,0.324545,0,0
107986519,0,0,0,0
107986520,0,0,0,0
107986521,0,0,0,0
107986522,0,0,0,0
107986523,0,0,0,0.019919
107986524,0,0,0.186825,0
107986525,0,0,0,0
107986526,0,0,0,0
107986528,0,0,0,0
107986529,0.109602,0,0,0.040461
107986530,0,0,0,0
107986531,0,0,0,0.049743
107986532,0,0.082146,0.050154,0
107986533,0,0,0,0
107986534,0,0,0,0
107986535,0,0,0,0
107986537,0,0,0.06998,0
107986538,0,0,0,0
107986539,0,0,0,0
107986540,0,0,0,0
107986541,0,0,0,0
107986543,0,0,0,0
107986544,0,0,0,0
107986545,0,0,0,0
107986546,0,0,0,0
107986547,0,0,0,0
107986548,0,0,0,0
107986549,0,0.058803,0,0
107986550,0,0,0,0
107986551,0,0,0,0
107986552,0,0,0,0
107986553,0,0,0,0.023673
107986554,0,0.011771,0,0
107986555,0,0,0.028776,0
107986556,0,0,0,0.0832
107986557,0,0,0,0
107986558,0.491063,1.2227,1.664471,1.474073
107986559,0,0,0,0
107986560,0,0,0,0
107986561,0,0,0,0
107986562,0,0,0,0
107986564,0,0,0,0
107986566,0,0,0.056186,0.047772
107986567,0.467128,0,0.097317,0
107986569,0,0,0.106633,0.049096
107986570,0,0,0,0
107986571,0.253143,0.28308,0.318184,0.219652
107986572,0,0,0,0
107986573,0,0.093563,0,0
107986574,0,0,0,0
107986575,0,0,0,0
107986576,0,0,0,0
107986577,0,0.047532,0,0
107986578,0,0,0,0
107986579,0,0,0,0.286044
107986582,0,0,0,0
107986583,0.004693,0,0.022401,0
107986584,0.027124,0.042887,0,0.012934
107986586,0,0,0,0
107986587,1.152177,0.741043,0.336221,0.496911
107986588,0,0,0,0
107986589,0,0,0,0
107986590,0,0,0,0
107986592,0,0,0,0.08101
107986593,0.083663,0.301663,0.201297,0.358465
107986594,0,0,0,0
107986595,0,0,0,0
107986596,0.262754,0.480923,0.27425,0.361814
107986597,0.905727,1.413628,0.460663,0.302338
107986598,0,0,0,0
107986599,0,0.025682,0,0.06169
107986600,0,0,0,0
107986601,0,0,0,0
107986602,0.086729,0,0,0
107986603,0,0.046071,0,0
107986604,0,0,0,0
107986605,0,0,0,0
107986606,0.106914,0,0.121818,0
107986607,0,0,0,0
107986608,0.132176,0,0.05363,0
107986610,0,0,0,0
107986611,0,0,0,0
107986613,0.119185,0.110997,0.159445,0.212728
107986614,0,0,0,0
107986617,0.078447,0,0.036008,0.033375
107986618,0,0,0,0
107986619,0,0,0,0
107986620,0,0,0,0
107986621,0,0,0,0
107986622,0,0,0,0
107986623,0,0,0,0
107986624,0,0,0,0
107986625,0,0,0,0
107986626,0,0,0,0
107986627,0,0,0,0
107986629,0.090652,0,0,0
107986630,0.416652,0.433919,0.273409,0.294755
107986631,0,0,0,0
107986632,0.605856,0.320992,0.293778,0.432309
107986633,0,0,0,0
107986634,0,0,0,0
107986635,0,0,0,0
107986636,0,0.134967,0,0.075627
107986637,2.738881,1.291321,1.851392,2.399435
107986638,0,0,0,0
107986639,1.234462,0,0.198503,0
107986640,0,0,0,0
107986641,0,0.188466,0.445899,0.178587
107986642,0.346145,0.177844,0.464512,0.366702
107986643,0,0,0,0
107986644,0,0,0,0
107986646,0.394126,0.118721,0.152553,0.105601
107986648,0,0,0,0
107986649,0.329039,0.28548,0.46388,0.659727
107986650,0,0,0,0
107986651,0,0,0,0
107986652,0,0,0,0
107986653,0,0,0,0
107986654,0,0,0,0
107986655,0.695237,0.61061,2.008245,0.422639
107986656,0.072862,0.020105,0.020709,0.019865
107986659,0,0,0,0
107986660,0.194483,0.275113,0,0.220514
107986661,0,0,0,0
107986662,0,0,0,0
107986663,0,0,0,0
107986664,0.111303,0,0.07738,0.128311
107986665,0,0,0,0
107986666,0,0,0,0
107986667,0,0,0,0
107986668,0,0,0,0
107986669,0,0,0,0
107986671,0.131742,0,0,0
107986672,0,0,0,0
107986673,0.034064,0.034779,0.0152,0.067228
107986674,0,0,0,0
107986675,0,0,0,0
107986676,0.517432,0.148764,0,0.523215
107986677,0.042537,0,0.010985,0.021858
107986678,0,0,0,0
107986679,0,0,0,0
107986680,0,0,0,0
107986682,0,0,0,0
107986683,0,0,0,0
107986694,0,0,0,0.139346
107986696,0,0,0,0.138945
107986697,0,0,0,0
107986698,0.057256,0,0,0
107986699,0.01218,0,0.008346,0.015134
107986700,1.736725,0.529157,5.341135,3.94133
107986703,0,0,0,0
107986704,0.032493,0.02205,0,0.026092
107986707,0.551067,0.355699,0.221791,0.379946
107986708,0,0,0,0
107986709,0,0,0,0
107986710,0,0,0,0
107986712,0.406797,0.241488,0.345653,0.343531
107986713,0,0,0,0
107986714,0.501051,0.055354,0.055454,0.126688
107986715,0,0,0,0
107986716,0,0,0,0
107986717,0,0,0,0
107986718,0,0,0,0
107986719,0,0,0,0
107986720,0,0,0,0
107986721,0,0,0,0
107986722,0,0,0,0
107986723,0,0,0,0
107986727,0.033978,0.012472,0.001711,0.014376
107986730,0,0,0,0
107986731,0,0,0,0
107986733,0,0,0,0
107986734,0,0,0,0.33897
107986735,1.147467,0.319126,0,0
107986736,0,0,0,0
107986737,0,0,0,0
107986738,0,0,0,0
107986739,0,0,0,0
107986740,0,0,0,0
107986741,0,0,0,0
107986742,0.263525,0.633955,0.598511,0.53419
107986743,0,0,0,0
107986744,0,0,0,0
107986745,0,0,0,0
107986746,0,0,0,0
107986747,0,0,0,0
107986749,0,0,0,0
107986750,0,0,0,0
107986751,0,0,0,0
107986755,0,0,0,0.009113
107986756,0.356041,0.424507,0.235046,0.339741
107986757,0,0,0,0
107986758,0,0,0,0
107986759,0.096725,0,0,0
107986760,0,0,0,0
107986761,0,0,0,0
107986762,0.154252,0.202157,0.276708,0.307981
107986763,0,0,0,0
107986764,0,0,0.023772,0
107986766,0,0,0,0
107986767,0,0,0,0
107986768,0,0,0,0
107986769,0,0,0,0
107986770,0,0,0.117625,0
107986772,0,0,0,0
107986773,0,0,0,0
107986774,0,0,0,0
107986775,0,0,0,0
107986776,0.159574,0.140666,0.261978,0.176708
107986777,0,0,0,0
107986778,0,0,0,0
107986779,0,0,0,0
107986780,0,0,0,0.006233
107986781,0,0,0,0
107986782,0,0,0,0
107986783,0,0,0,0
107986784,0,0,0,0
107986785,0.374645,0.209179,0.265191,0.176033
107986786,0,0,0,0
107986787,0,0,0,0
107986788,0,0,0,0
107986789,0,0,0,0
107986790,0,0,0,0.08943
107986794,0,0,0,0
107986795,0,0,0,0
107986796,0,0,0,0
107986798,0.031269,0.027315,0.079017,0.08735
107986799,0.143644,0.071673,0.07343,0.02831
107986800,0.08484,0.240931,0.187495,0.056985
107986806,0,0,0,0
107986809,0.094654,0.232208,0.514444,0.550602
107986811,0,0,0,0
107986812,0,0,0,0
107986813,0.072359,0.012709,0.060326,0.019816
107986814,0,0,0,0
107986815,0,0,0,0
107986816,0,0,0,0
107986817,0,0,0,0
107986818,0,0,0,0
107986819,0.068389,0,0.063291,0
107986820,1.196914,0.302478,0.51559,0.380227
107986821,0,0,0.016795,0
107986822,0,0,0,0
107986823,0,0,0,0
107986824,0,0,0,0
107986825,0,0,0,0
107986826,0,0,0,0
107986827,0.644107,0.306477,0.551917,0.90565
107986828,0,0,0,0
107986829,0,0,0,0
107986830,0,0,0.160241,0
107986832,0,0,0.099838,0
107986833,0.063922,0,0,0
107986834,0,0,0,0
107986835,0.351627,0.397673,0.577429,0.745158
107986836,0,0,0,0
107986837,0,0,0,0
107986838,2.026411,2.522002,1.527395,0.236181
107986839,0,0,0,0
107986840,0,0,0,0
107986841,0,0,0,0
107986842,0.155723,0,0,0
107986843,0,0,0,0
107986845,0,0,0,0
107986846,0,0,0.027265,0
107986847,0,0,0,0
107986848,0,0,0,0
107986849,0,0,0,0.133281
107986850,0.067795,0.580262,1.549335,0.844765
107986852,3.172953,2.016592,3.27849,2.004786
107986853,0.103797,0,0,0
107986854,0,0,0,0
107986855,0,0,0,0
107986856,0.430288,0.487703,0.605026,0.336923
107986858,0,0,0,0.065684
107986859,1.478191,1.01228,0.303027,1.055785
107986860,0,0,0,0
107986862,0.062294,0.129412,0.139066,0.143301
107986863,0,0,0,0
107986865,0,0,0,0
107986868,0,0.165878,0,0
107986870,1.00514,0.476515,0,0.593544
107986871,1.255837,0.411596,0.426425,0.721995
107986872,0.222031,0.03936,0,0
107986874,0,0.011656,0,0.02149
107986875,0,0,0,0
107986876,0.081986,0.116761,0.27978,0.321764
107986878,0,0,0,0
107986879,0,0,0,0
107986880,0,0,0,0
107986881,0,0,0,0
107986882,0,0,0,0
107986883,0,0,0,0
107986884,0,0,0,0.111951
107986885,0,0,0,0
107986886,0,0,0,0
107986887,0,0,0,0
107986888,0,0,0.099682,0
107986889,0,0,0,0
107986890,0,0,0,0
107986891,0,0,0,0
107986892,0,0,0,0
107986893,0,0,0,0
107986894,0,0,0,0
107986895,0,0,0,0.319968
107986896,0,0,0,0
107986897,0,0,0,0
107986898,0.227503,0.333171,0.648812,0.211899
107986899,0,0,0,0
107986901,0,0,0.062607,0
107986902,0,0,0,0
107986903,0,0,0,0
107986904,0.121402,0.084069,0.245439,0.034959
107986905,0,0,0,0
107986906,0,0,0,0
107986907,0,0,0,0
107986908,0,0,0,0
107986909,0.190395,0.201859,0.027044,0.153175
107986910,0,0,0,0
107986912,0,0,0.01548,0.038509
107986913,0,0,0,0
107986914,0,0,0,0
107986915,0,0,0,0
107986916,0,0,0,0
107986918,0.012186,0,0.032295,0.008954
107986919,0,0,0,0
107986920,0,0,0,0
107986921,0,0,0,0
107986922,0.209299,0,0,0
107986923,0,0,0,0
107986924,0,0,0.038689,0
107986925,0,0,0,0.027434
107986926,0,0,0,0
107986929,0,0,0,0
107986930,0,0,0,0
107986931,0,0,0,0
107986932,0,0,0,0
107986933,0,0,0,0
107986934,0,0,0,0
107986935,0.372281,0.081942,0,0.327082
107986936,0,0,0,0
107986938,0,0,0,0
107986939,0.091136,0,0,0.051679
107986940,0,0,0,0
107986941,0,0,0,0
107986942,0.410587,0.314729,0.217725,0.22721
107986943,0,0,0,0
107986944,0,0,0,0
107986945,0,0,0,0
107986946,0,0,0,0
107986948,0.058692,0,0.276162,0.255212
107986949,0,0,0,0.168358
107986950,0,0,0,0
107986951,0.489222,0.276875,0.408981,0
107986952,0,0,0,0
107986953,0,0,0,0
107986954,0,0,0,0
107986955,0,0,0,0
107986956,0,0,0,0
107986957,0,0,0,0
107986959,0.019844,0,0,0
107986960,0,0.001404,0,0
107986961,0,0,0,0
107986962,0,0,0,0
107986963,0,0,0,0
107986964,0,0,0,0
107986965,0,0,0,0
107986966,0,0,0,0
107986968,0,0,0,0
107986969,0,0,0,0
107986970,0.368479,0.320778,0.102392,0.436217
107986971,0,0,0,0
107986972,0,0,0.179204,0.166167
107986973,0.138386,0.054476,0.070124,0.168181
107986974,0,0,0,0
107986976,0,0,0.014473,0
107986977,0,0,0,0
107986978,0,0,0,0
107986979,0,0,0,0
107986980,0,0,0.26259,0
107986981,0,0,0,0
107986982,0.028354,0.083481,0.042596,0.068503
107986983,0,0,0,0
107986984,0.192478,0.182465,0,0.105012
107986985,1.415024,1.731417,1.008696,1.826997
107986986,0,0,0,0
107986989,0.023975,0.024076,0.009554,0.017125
107986990,0,0,0,0
107986991,15.805277,9.240579,13.045719,8.955508
107986992,0,0,0,0
107986993,0,0,0.140726,0
107986995,0,0.099704,0,0
107986997,0.471633,0.673455,0.489302,1.206467
107986998,0.016674,0.01509,0.098895,0.125002
107986999,0,0,0,0.027422
107987000,0.098335,0.13249,0.31288,0.307684
107987001,0.508737,0.804703,2.155406,1.394142
107987003,0,0.077216,0.016937,0.091795
107987004,0.017089,0.012695,0.001907,0.05915
107987006,0,0.034359,0.015777,0.004267
107987007,0.193088,0.361523,1.008468,0.628292
107987008,0,0,0.010112,0
107987009,0,0,0.064749,0
107987010,0,0,0,0
107987011,0,0,0,0
107987012,0,0,0.056022,0
107987013,0,0,0,0.086854
107987014,0,0,0.017345,0
107987015,0,0,0.024882,0.024362
107987016,0,0,0,0
107987021,0,0,0,0
107987022,0,0,0,0
107987023,0,0,0,0
107987024,0,0,0,0
107987025,0,0,0,0.019127
107987026,0,0,0,0
107987027,0,0,0,0
107987028,0,0,0,0
107987029,0,0,0,0
107987031,0,0,0,0
107987032,0,0,0,0
107987033,0,0,0,0
107987035,0,0,0,0
107987037,0,0,0,0
107987038,0,0,0,0
107987039,0,0,0,0
107987040,0,0,0,0
107987041,0,0,0,0.046358
107987042,0.030548,0,0,0
107987043,0,0.019827,0.020581,0
107987044,0,0,0,0
107987046,0,0,0,0
107987047,0.147834,0,0.023258,0
107987048,0,0,0,0
107987049,0,0,0,0
107987051,0,0,0.028219,0.011752
107987052,0,0,0.043476,0
107987053,0,0,0,0
107987054,0,0,0,0
107987055,0,0,0,0
107987056,0,0,0,0
107987057,0.186724,0.115198,0.138137,0.184233
107987058,0,0,0,0
107987059,0.593378,0,0,0
107987060,0,0,0,0
107987061,0,0,0,0.218257
107987063,1.368164,0.684131,1.266891,1.148916
107987064,0,0,0,0
107987065,0,0,0,0
107987066,0,0,0,0
107987067,0.039807,0.147818,0,0.238084
107987068,0,0,0.067931,0.028539
107987069,0.265354,0.127273,0,0.065311
107987071,0,0.139477,0.028329,0.078093
107987072,11.018075,16.077419,17.224644,11.233019
107987073,0.091634,0.023619,0.108961,0.036032
107987074,0,0,0,0
107987075,0,0.539045,0.597987,0.762421
107987076,0.098327,0.029948,0.038393,0.068344
107987077,0,0,0,0
107987078,0,0,0,0
107987079,0,0,0,0
107987080,0,0.009874,0,0
107987081,0.04921,0.051812,0.02658,0.042117
107987082,0.426781,0.742061,1.529546,0.386154
107987083,0,0,0,0
107987084,0,0,0,0
